 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
29000.6973    3.0000    0.7993    0.7696    2.2745    1.4740    3.5949    0.3049  4.6479E-01    -88.3534  1.4436E-01
29000.9023    3.0000    0.7993    0.7693    2.2798    1.4774    3.5945    0.3055  4.6388E-01    -88.3534  1.4207E-01
29001.1035    3.0000    0.7993    0.7690    2.2850    1.4809    3.5941    0.3061  4.6296E-01    -88.3534  1.3980E-01
29001.3047    3.0000    0.7993    0.7687    2.2903    1.4844    3.5937    0.3067  4.6204E-01    -88.3534  1.3756E-01
29001.5039    3.0000    0.7993    0.7684    2.2955    1.4878    3.5932    0.3073  4.6112E-01    -88.3534  1.3536E-01
29001.6992    3.0000    0.7993    0.7681    2.3007    1.4913    3.5928    0.3079  4.6019E-01    -88.3534  1.3318E-01
29001.8945    3.0000    0.7993    0.7678    2.3060    1.4948    3.5924    0.3086  4.5926E-01    -88.3534  1.3103E-01
29002.0859    3.0000    0.7993    0.7675    2.3112    1.4982    3.5919    0.3092  4.5832E-01    -88.3534  1.2891E-01
29002.2773    3.0000    0.7993    0.7672    2.3164    1.5017    3.5915    0.3098  4.5738E-01    -88.3534  1.2682E-01
29002.4648    3.0000    0.7993    0.7668    2.3217    1.5052    3.5911    0.3104  4.5643E-01    -88.3534  1.2476E-01
29002.6523    3.0000    0.7993    0.7665    2.3269    1.5087    3.5907    0.3110  4.5548E-01    -88.3534  1.2272E-01
29002.8379    3.0000    0.7993    0.7662    2.3322    1.5122    3.5902    0.3117  4.5452E-01    -88.3534  1.2071E-01
29003.0195    3.0000    0.7993    0.7659    2.3374    1.5156    3.5898    0.3123  4.5356E-01    -88.3534  1.1873E-01
29003.2012    3.0000    0.7993    0.7655    2.3426    1.5191    3.5894    0.3129  4.5259E-01    -88.3534  1.1677E-01
29003.3809    3.0000    0.7993    0.7652    2.3479    1.5226    3.5889    0.3136  4.5162E-01    -88.3534  1.1484E-01
29003.5586    3.0000    0.7993    0.7648    2.3531    1.5261    3.5885    0.3142  4.5065E-01    -88.3534  1.1294E-01
29003.7344    3.0000    0.7993    0.7645    2.3583    1.5296    3.5880    0.3148  4.4967E-01    -88.3534  1.1106E-01
29003.9082    3.0000    0.7993    0.7641    2.3636    1.5331    3.5876    0.3154  4.4868E-01    -88.3534  1.0921E-01
29004.0801    3.0000    0.7993    0.7638    2.3688    1.5366    3.5872    0.3161  4.4769E-01    -88.3534  1.0738E-01
29004.2520    3.0000    0.7993    0.7634    2.3741    1.5401    3.5867    0.3167  4.4670E-01    -88.3534  1.0558E-01
29004.4199    3.0000    0.7993    0.7631    2.3793    1.5436    3.5863    0.3174  4.4570E-01    -88.3534  1.0380E-01
29004.5879    3.0000    0.7993    0.7627    2.3845    1.5471    3.5858    0.3180  4.4469E-01    -88.3534  1.0204E-01
29004.7539    3.0000    0.7993    0.7623    2.3898    1.5506    3.5854    0.3186  4.4368E-01    -88.3534  1.0031E-01
29004.9160    3.0000    0.7993    0.7619    2.3950    1.5541    3.5850    0.3193  4.4266E-01    -88.3534  9.8601E-02
29005.0801    3.0000    0.7993    0.7616    2.4002    1.5576    3.5845    0.3199  4.4164E-01    -88.3534  9.6916E-02
29005.2402    3.0000    0.7993    0.7612    2.4055    1.5612    3.5841    0.3206  4.4062E-01    -88.3534  9.5253E-02
29005.3984    3.0000    0.7993    0.7608    2.4107    1.5647    3.5836    0.3212  4.3958E-01    -88.3534  9.3613E-02
29005.5566    3.0000    0.7993    0.7604    2.4160    1.5682    3.5832    0.3219  4.3855E-01    -88.3534  9.1995E-02
29005.7129    3.0000    0.7993    0.7600    2.4212    1.5717    3.5827    0.3225  4.3750E-01    -88.3534  9.0399E-02
29005.8672    3.0000    0.7993    0.7596    2.4264    1.5752    3.5823    0.3232  4.3646E-01    -88.3534  8.8825E-02
29006.0195    3.0000    0.7993    0.7592    2.4317    1.5788    3.5818    0.3238  4.3540E-01    -88.3534  8.7272E-02
29006.1699    3.0000    0.7993    0.7588    2.4369    1.5823    3.5814    0.3245  4.3434E-01    -88.3534  8.5740E-02
29006.3203    3.0000    0.7993    0.7584    2.4421    1.5858    3.5809    0.3251  4.3328E-01    -88.3534  8.4229E-02
29006.4688    3.0000    0.7993    0.7580    2.4474    1.5893    3.5804    0.3258  4.3221E-01    -88.3534  8.2739E-02
29006.6152    3.0000    0.7993    0.7575    2.4526    1.5929    3.5800    0.3264  4.3113E-01    -88.3534  8.1269E-02
29006.7598    3.0000    0.7993    0.7571    2.4579    1.5964    3.5795    0.3271  4.3005E-01    -88.3534  7.9819E-02
29006.9043    3.0000    0.7993    0.7567    2.4631    1.6000    3.5791    0.3277  4.2896E-01    -88.3534  7.8389E-02
29007.0469    3.0000    0.7993    0.7563    2.4683    1.6035    3.5786    0.3284  4.2786E-01    -88.3534  7.6978E-02
29007.1875    3.0000    0.7993    0.7558    2.4736    1.6070    3.5781    0.3291  4.2676E-01    -88.3534  7.5587E-02
29007.3262    3.0000    0.7993    0.7554    2.4788    1.6106    3.5777    0.3297  4.2566E-01    -88.3534  7.4215E-02
29007.4648    3.0000    0.7993    0.7549    2.4840    1.6141    3.5772    0.3304  4.2454E-01    -88.3534  7.2862E-02
29007.6016    3.0000    0.7993    0.7545    2.4893    1.6177    3.5768    0.3310  4.2342E-01    -88.3534  7.1528E-02
29007.7383    3.0000    0.7993    0.7540    2.4945    1.6212    3.5763    0.3317  4.2230E-01    -88.3534  7.0212E-02
29007.8711    3.0000    0.7993    0.7535    2.4998    1.6248    3.5758    0.3324  4.2117E-01    -88.3534  6.8914E-02
29008.0039    3.0000    0.7993    0.7531    2.5050    1.6283    3.5753    0.3330  4.2003E-01    -88.3534  6.7635E-02
29008.1348    3.0000    0.7993    0.7526    2.5102    1.6319    3.5749    0.3337  4.1889E-01    -88.3534  6.6373E-02
29008.2656    3.0000    0.7993    0.7521    2.5155    1.6355    3.5744    0.3344  4.1773E-01    -88.3534  6.5129E-02
29008.3945    3.0000    0.7993    0.7516    2.5207    1.6390    3.5739    0.3351  4.1658E-01    -88.3534  6.3902E-02
29008.5215    3.0000    0.7993    0.7511    2.5259    1.6426    3.5735    0.3357  4.1541E-01    -88.3534  6.2692E-02
29008.6484    3.0000    0.7993    0.7506    2.5312    1.6462    3.5730    0.3364  4.1424E-01    -88.3534  6.1499E-02
29008.7734    3.0000    0.7993    0.7501    2.5364    1.6497    3.5725    0.3371  4.1306E-01    -88.3534  6.0323E-02
29008.8965    3.0000    0.7993    0.7496    2.5417    1.6533    3.5720    0.3378  4.1188E-01    -88.3534  5.9163E-02
29009.0195    3.0000    0.7993    0.7491    2.5469    1.6569    3.5716    0.3384  4.1069E-01    -88.3534  5.8020E-02
29009.1406    3.0000    0.7993    0.7486    2.5521    1.6605    3.5711    0.3391  4.0949E-01    -88.3534  5.6893E-02
29009.2598    3.0000    0.7993    0.7481    2.5574    1.6640    3.5706    0.3398  4.0828E-01    -88.3534  5.5781E-02
29009.3789    3.0000    0.7993    0.7476    2.5626    1.6676    3.5701    0.3405  4.0707E-01    -88.3534  5.4686E-02
29009.4961    3.0000    0.7993    0.7470    2.5679    1.6712    3.5696    0.3412  4.0585E-01    -88.3534  5.3606E-02
29009.6133    3.0000    0.7993    0.7465    2.5731    1.6748    3.5691    0.3419  4.0462E-01    -88.3534  5.2542E-02
29009.7285    3.0000    0.7993    0.7459    2.5783    1.6784    3.5687    0.3425  4.0339E-01    -88.3534  5.1492E-02
29009.8418    3.0000    0.7993    0.7454    2.5836    1.6820    3.5682    0.3432  4.0215E-01    -88.3534  5.0458E-02
29009.9551    3.0000    0.7993    0.7448    2.5888    1.6856    3.5677    0.3439  4.0090E-01    -88.3534  4.9439E-02
29010.0684    3.0000    0.7993    0.7443    2.5940    1.6892    3.5672    0.3446  3.9964E-01    -88.3534  4.8434E-02
29010.1777    3.0000    0.7993    0.7437    2.5993    1.6928    3.5667    0.3453  3.9838E-01    -88.3534  4.7444E-02
29010.2871    3.0000    0.7993    0.7431    2.6045    1.6964    3.5662    0.3460  3.9710E-01    -88.3534  4.6468E-02
29010.3965    3.0000    0.7993    0.7425    2.6098    1.7000    3.5657    0.3467  3.9582E-01    -88.3534  4.5506E-02
29010.5039    3.0000    0.7993    0.7419    2.6150    1.7036    3.5652    0.3474  3.9454E-01    -88.3534  4.4558E-02
29010.6113    3.0000    0.7993    0.7413    2.6202    1.7072    3.5647    0.3481  3.9324E-01    -88.3534  4.3625E-02
29010.7148    3.0000    0.7993    0.7407    2.6255    1.7108    3.5642    0.3488  3.9194E-01    -88.3534  4.2704E-02
29010.8203    3.0000    0.7993    0.7401    2.6307    1.7144    3.5637    0.3495  3.9062E-01    -88.3534  4.1798E-02
29010.9238    3.0000    0.7993    0.7395    2.6359    1.7180    3.5632    0.3502  3.8930E-01    -88.3534  4.0905E-02
29011.0254    3.0000    0.7993    0.7389    2.6412    1.7216    3.5627    0.3509  3.8797E-01    -88.3534  4.0025E-02
29011.1270    3.0000    0.7993    0.7383    2.6464    1.7253    3.5622    0.3516  3.8664E-01    -88.3534  3.9158E-02
29011.2266    3.0000    0.7993    0.7376    2.6517    1.7289    3.5617    0.3523  3.8529E-01    -88.3534  3.8304E-02
29011.3262    3.0000    0.7993    0.7370    2.6569    1.7325    3.5612    0.3530  3.8394E-01    -88.3534  3.7463E-02
29011.4238    3.0000    0.7993    0.7363    2.6621    1.7362    3.5607    0.3537  3.8257E-01    -88.3534  3.6634E-02
29011.5215    3.0000    0.7993    0.7357    2.6674    1.7398    3.5602    0.3545  3.8120E-01    -88.3534  3.5818E-02
29011.6172    3.0000    0.7993    0.7350    2.6726    1.7434    3.5597    0.3552  3.7982E-01    -88.3534  3.5015E-02
29011.7129    3.0000    0.7993    0.7343    2.6778    1.7471    3.5592    0.3559  3.7843E-01    -88.3534  3.4223E-02
29011.8066    3.0000    0.7993    0.7336    2.6831    1.7507    3.5587    0.3566  3.7703E-01    -88.3534  3.3444E-02
29011.9004    3.0000    0.7993    0.7329    2.6883    1.7543    3.5582    0.3573  3.7562E-01    -88.3534  3.2677E-02
29011.9922    3.0000    0.7993    0.7322    2.6936    1.7580    3.5577    0.3580  3.7420E-01    -88.3534  3.1921E-02
29012.0840    3.0000    0.7993    0.7315    2.6988    1.7616    3.5572    0.3588  3.7278E-01    -88.3534  3.1178E-02
29012.1738    3.0000    0.7993    0.7308    2.7040    1.7653    3.5566    0.3595  3.7134E-01    -88.3534  3.0446E-02
29012.2637    3.0000    0.7993    0.7301    2.7093    1.7689    3.5561    0.3602  3.6989E-01    -88.3534  2.9725E-02
29012.3535    3.0000    0.7993    0.7294    2.7145    1.7726    3.5556    0.3609  3.6844E-01    -88.3534  2.9016E-02
29012.4414    3.0000    0.7993    0.7286    2.7197    1.7763    3.5551    0.3617  3.6697E-01    -88.3534  2.8318E-02
29012.5273    3.0000    0.7993    0.7279    2.7250    1.7799    3.5546    0.3624  3.6549E-01    -88.3534  2.7631E-02
29012.6152    3.0000    0.7993    0.7271    2.7302    1.7836    3.5540    0.3631  3.6401E-01    -88.3534  2.6955E-02
29012.6992    3.0000    0.7993    0.7264    2.7355    1.7873    3.5535    0.3638  3.6251E-01    -88.3534  2.6290E-02
29012.7832    3.0000    0.7993    0.7256    2.7407    1.7909    3.5530    0.3646  3.6101E-01    -88.3534  2.5636E-02
29012.8672    3.0000    0.7993    0.7248    2.7459    1.7946    3.5525    0.3653  3.5949E-01    -88.3534  2.4993E-02
29012.9512    3.0000    0.7993    0.7240    2.7512    1.7983    3.5519    0.3660  3.5796E-01    -88.3534  2.4360E-02
29013.0332    3.0000    0.7993    0.7232    2.7564    1.8020    3.5514    0.3668  3.5642E-01    -88.3534  2.3738E-02
29013.1133    3.0000    0.7993    0.7224    2.7616    1.8056    3.5509    0.3675  3.5487E-01    -88.3534  2.3126E-02
29013.1934    3.0000    0.7993    0.7216    2.7669    1.8093    3.5503    0.3683  3.5331E-01    -88.3534  2.2524E-02
29013.2734    3.0000    0.7993    0.7207    2.7721    1.8130    3.5498    0.3690  3.5174E-01    -88.3534  2.1932E-02
29013.3516    3.0000    0.7993    0.7199    2.7774    1.8167    3.5493    0.3697  3.5016E-01    -88.3534  2.1351E-02
29013.4297    3.0000    0.7993    0.7190    2.7826    1.8204    3.5487    0.3705  3.4856E-01    -88.3534  2.0780E-02
29013.5059    3.0000    0.7993    0.7182    2.7878    1.8241    3.5482    0.3712  3.4696E-01    -88.3534  2.0218E-02
29013.5840    3.0000    0.7993    0.7173    2.7931    1.8278    3.5476    0.3720  3.4534E-01    -88.3534  1.9666E-02
29013.6582    3.0000    0.7993    0.7164    2.7983    1.8315    3.5471    0.3727  3.4371E-01    -88.3534  1.9124E-02
29013.7344    3.0000    0.7993    0.7155    2.8036    1.8352    3.5466    0.3735  3.4207E-01    -88.3534  1.8592E-02
29013.8086    3.0000    0.7993    0.7146    2.8088    1.8389    3.5460    0.3742  3.4042E-01    -88.3534  1.8069E-02
29013.8809    3.0000    0.7993    0.7137    2.8140    1.8426    3.5455    0.3750  3.3876E-01    -88.3534  1.7555E-02
29013.9531    3.0000    0.7993    0.7128    2.8193    1.8463    3.5449    0.3757  3.3708E-01    -88.3534  1.7051E-02
29014.0254    3.0000    0.7993    0.7119    2.8245    1.8501    3.5444    0.3765  3.3539E-01    -88.3534  1.6556E-02
29014.0977    3.0000    0.7993    0.7109    2.8297    1.8538    3.5438    0.3772  3.3369E-01    -88.3534  1.6071E-02
29014.1680    3.0000    0.7993    0.7100    2.8350    1.8575    3.5433    0.3780  3.3197E-01    -88.3534  1.5594E-02
29014.2363    3.0000    0.7993    0.7090    2.8402    1.8612    3.5427    0.3788  3.3024E-01    -88.3534  1.5127E-02
29014.3066    3.0000    0.7993    0.7080    2.8455    1.8650    3.5421    0.3795  3.2850E-01    -88.3534  1.4668E-02
29014.3750    3.0000    0.7993    0.7070    2.8507    1.8687    3.5416    0.3803  3.2674E-01    -88.3534  1.4219E-02
29014.4414    3.0000    0.7993    0.7060    2.8559    1.8724    3.5410    0.3811  3.2498E-01    -88.3534  1.3778E-02
29014.5098    3.0000    0.7993    0.7050    2.8612    1.8762    3.5405    0.3818  3.2319E-01    -88.3534  1.3346E-02
29014.5762    3.0000    0.7993    0.7040    2.8664    1.8799    3.5399    0.3826  3.2140E-01    -88.3534  1.2922E-02
29014.6406    3.0000    0.7993    0.7029    2.8716    1.8837    3.5393    0.3834  3.1959E-01    -88.3534  1.2507E-02
29014.7051    3.0000    0.7993    0.7019    2.8769    1.8874    3.5388    0.3841  3.1776E-01    -88.3534  1.2101E-02
29014.7695    3.0000    0.7993    0.7008    2.8821    1.8912    3.5382    0.3849  3.1592E-01    -88.3534  1.1703E-02
29014.8340    3.0000    0.7993    0.6998    2.8874    1.8950    3.5376    0.3857  3.1407E-01    -88.3534  1.1313E-02
29014.8965    3.0000    0.7993    0.6987    2.8926    1.8987    3.5371    0.3865  3.1220E-01    -88.3534  1.0932E-02
29014.9590    3.0000    0.7993    0.6976    2.8978    1.9025    3.5365    0.3872  3.1032E-01    -88.3534  1.0558E-02
29015.0215    3.0000    0.7993    0.6964    2.9031    1.9063    3.5359    0.3880  3.0842E-01    -88.3534  1.0193E-02
29015.0820    3.0000    0.7993    0.6953    2.9083    1.9100    3.5353    0.3888  3.0651E-01    -88.3534  9.8364E-03
29015.1426    3.0000    0.7993    0.6942    2.9135    1.9138    3.5347    0.3896  3.0458E-01    -88.3534  9.4875E-03
29015.2031    3.0000    0.7993    0.6930    2.9188    1.9176    3.5342    0.3904  3.0263E-01    -88.3534  9.1465E-03
29015.2617    3.0000    0.7993    0.6918    2.9240    1.9214    3.5336    0.3911  3.0067E-01    -88.3534  8.8133E-03
29015.3223    3.0000    0.7993    0.6906    2.9293    1.9252    3.5330    0.3919  2.9869E-01    -88.3534  8.4880E-03
29015.3789    3.0000    0.7993    0.6894    2.9345    1.9290    3.5324    0.3927  2.9670E-01    -88.3534  8.1703E-03
29015.4375    3.0000    0.7993    0.6882    2.9397    1.9328    3.5318    0.3935  2.9469E-01    -88.3534  7.8604E-03
29015.4941    3.0000    0.7993    0.6870    2.9450    1.9366    3.5312    0.3943  2.9266E-01    -88.3534  7.5580E-03
29015.5508    3.0000    0.7993    0.6857    2.9502    1.9404    3.5306    0.3951  2.9062E-01    -88.3534  7.2632E-03
29015.6074    3.0000    0.7993    0.6844    2.9554    1.9442    3.5300    0.3959  2.8855E-01    -88.3534  6.9758E-03
29015.6621    3.0000    0.7993    0.6832    2.9607    1.9480    3.5294    0.3967  2.8647E-01    -88.3534  6.6957E-03
29015.7168    3.0000    0.7993    0.6819    2.9659    1.9518    3.5288    0.3975  2.8437E-01    -88.3534  6.4230E-03
29015.7715    3.0000    0.7993    0.6805    2.9712    1.9556    3.5282    0.3983  2.8226E-01    -88.3534  6.1576E-03
29015.8242    3.0000    0.7993    0.6792    2.9764    1.9595    3.5276    0.3991  2.8012E-01    -88.3534  5.8993E-03
29015.8789    3.0000    0.7993    0.6779    2.9816    1.9633    3.5270    0.3999  2.7797E-01    -88.3534  5.6481E-03
29015.9297    3.0000    0.7993    0.6765    2.9869    1.9671    3.5264    0.4007  2.7580E-01    -88.3534  5.4040E-03
29015.9824    3.0000    0.7993    0.6751    2.9921    1.9710    3.5258    0.4015  2.7360E-01    -88.3534  5.1668E-03
29016.0352    3.0000    0.7993    0.6737    2.9973    1.9748    3.5252    0.4023  2.7139E-01    -88.3534  4.9365E-03
29016.0859    3.0000    0.7993    0.6723    3.0026    1.9787    3.5246    0.4031  2.6916E-01    -88.3534  4.7129E-03
29016.1367    3.0000    0.7993    0.6708    3.0078    1.9825    3.5240    0.4039  2.6691E-01    -88.3534  4.4962E-03
29016.1855    3.0000    0.7993    0.6694    3.0131    1.9864    3.5233    0.4047  2.6464E-01    -88.3534  4.2860E-03
29016.2363    3.0000    0.7993    0.6679    3.0183    1.9903    3.5227    0.4056  2.6234E-01    -88.3534  4.0825E-03
29016.2852    3.0000    0.7993    0.6664    3.0235    1.9941    3.5221    0.4064  2.6003E-01    -88.3534  3.8854E-03
29016.3340    3.0000    0.7993    0.6649    3.0288    1.9980    3.5215    0.4072  2.5769E-01    -88.3534  3.6947E-03
29016.3809    3.0000    0.7993    0.6633    3.0340    2.0019    3.5208    0.4080  2.5533E-01    -88.3534  3.5104E-03
29016.4297    3.0000    0.7993    0.6618    3.0393    2.0058    3.5202    0.4088  2.5295E-01    -88.3534  3.3323E-03
29016.4766    3.0000    0.7993    0.6602    3.0445    2.0097    3.5196    0.4097  2.5055E-01    -88.3534  3.1603E-03
29016.5234    3.0000    0.7993    0.6586    3.0497    2.0136    3.5189    0.4105  2.4813E-01    -88.3534  2.9944E-03
29016.5684    3.0000    0.7993    0.6570    3.0550    2.0175    3.5183    0.4113  2.4568E-01    -88.3534  2.8345E-03
29016.6152    3.0000    0.7993    0.6553    3.0602    2.0214    3.5176    0.4121  2.4320E-01    -88.3534  2.6805E-03
29016.6602    3.0000    0.7993    0.6537    3.0654    2.0253    3.5170    0.4130  2.4071E-01    -88.3534  2.5322E-03
29016.7051    3.0000    0.7993    0.6520    3.0707    2.0292    3.5163    0.4138  2.3819E-01    -88.3534  2.3897E-03
29016.7500    3.0000    0.7993    0.6503    3.0759    2.0331    3.5157    0.4146  2.3564E-01    -88.3534  2.2527E-03
29016.7930    3.0000    0.7993    0.6485    3.0812    2.0371    3.5150    0.4155  2.3307E-01    -88.3534  2.1213E-03
29016.8359    3.0000    0.7993    0.6468    3.0864    2.0410    3.5144    0.4163  2.3047E-01    -88.3534  1.9952E-03
29016.8789    3.0000    0.7993    0.6450    3.0916    2.0449    3.5137    0.4171  2.2785E-01    -88.3534  1.8744E-03
29016.9219    3.0000    0.7993    0.6432    3.0969    2.0489    3.5130    0.4180  2.2520E-01    -88.3534  1.7588E-03
29016.9648    3.0000    0.7993    0.6413    3.1021    2.0529    3.5124    0.4188  2.2252E-01    -88.3534  1.6483E-03
29017.0059    3.0000    0.7993    0.6395    3.1073    2.0568    3.5117    0.4197  2.1982E-01    -88.3534  1.5427E-03
29017.0469    3.0000    0.7993    0.6376    3.1126    2.0608    3.5110    0.4205  2.1709E-01    -88.3534  1.4420E-03
29017.0879    3.0000    0.7993    0.6357    3.1178    2.0648    3.5103    0.4213  2.1433E-01    -88.3534  1.3460E-03
29017.1289    3.0000    0.7993    0.6337    3.1231    2.0687    3.5097    0.4222  2.1154E-01    -88.3534  1.2547E-03
29017.1699    3.0000    0.7993    0.6318    3.1283    2.0727    3.5090    0.4230  2.0872E-01    -88.3534  1.1678E-03
29017.2090    3.0000    0.7993    0.6298    3.1335    2.0767    3.5083    0.4239  2.0587E-01    -88.3534  1.0854E-03
29017.2480    3.0000    0.7993    0.6277    3.1388    2.0807    3.5076    0.4247  2.0299E-01    -88.3534  1.0072E-03
29017.2871    3.0000    0.7993    0.6257    3.1440    2.0848    3.5069    0.4256  2.0008E-01    -88.3534  9.3312E-04
29017.3262    3.0000    0.7993    0.6236    3.1492    2.0888    3.5062    0.4265  1.9713E-01    -88.3534  8.6310E-04
29017.3633    3.0000    0.7993    0.6215    3.1545    2.0928    3.5055    0.4273  1.9416E-01    -88.3534  7.9698E-04
29017.4023    3.0000    0.7993    0.6193    3.1597    2.0968    3.5048    0.4282  1.9115E-01    -88.3534  7.3463E-04
29017.4395    3.0000    0.7993    0.6171    3.1650    2.1009    3.5041    0.4290  1.8811E-01    -88.3534  6.7593E-04
29017.4766    3.0000    0.7993    0.6149    3.1702    2.1049    3.5034    0.4299  1.8503E-01    -88.3534  6.2075E-04
29017.5137    3.0000    0.7993    0.6127    3.1754    2.1090    3.5026    0.4308  1.8192E-01    -88.3534  5.6897E-04
29017.5488    3.0000    0.7993    0.6104    3.1807    2.1131    3.5019    0.4316  1.7877E-01    -88.3534  5.2046E-04
29017.5859    3.0000    0.7993    0.6081    3.1859    2.1171    3.5012    0.4325  1.7559E-01    -88.3534  4.7509E-04
29017.6211    3.0000    0.7993    0.6057    3.1911    2.1212    3.5004    0.4334  1.7237E-01    -88.3534  4.3274E-04
29017.6562    3.0000    0.7993    0.6033    3.1964    2.1253    3.4997    0.4342  1.6911E-01    -88.3534  3.9327E-04
29017.6914    3.0000    0.7993    0.6009    3.2016    2.1294    3.4990    0.4351  1.6581E-01    -88.3534  3.5657E-04
29017.7246    3.0000    0.7993    0.5985    3.2069    2.1336    3.4982    0.4360  1.6247E-01    -88.3534  3.2251E-04
29017.7598    3.0000    0.7993    0.5960    3.2121    2.1377    3.4975    0.4369  1.5910E-01    -88.3534  2.9096E-04
29017.7930    3.0000    0.7993    0.5934    3.2173    2.1418    3.4967    0.4377  1.5568E-01    -88.3534  2.6180E-04
29017.8262    3.0000    0.7993    0.5908    3.2226    2.1460    3.4959    0.4386  1.5222E-01    -88.3534  2.3491E-04
29017.8594    3.0000    0.7993    0.5882    3.2278    2.1501    3.4952    0.4395  1.4871E-01    -88.3534  2.1018E-04
29017.8926    3.0000    0.7993    0.5856    3.2330    2.1543    3.4944    0.4404  1.4516E-01    -88.3534  1.8748E-04
29017.9258    3.0000    0.7993    0.5828    3.2383    2.1585    3.4936    0.4413  1.4157E-01    -88.3534  1.6670E-04
29017.9570    3.0000    0.7993    0.5801    3.2435    2.1627    3.4928    0.4422  1.3793E-01    -88.3534  1.4773E-04
29017.9883    3.0000    0.7993    0.5773    3.2488    2.1669    3.4920    0.4431  1.3424E-01    -88.3534  1.3045E-04
29018.0215    3.0000    0.7993    0.5745    3.2540    2.1711    3.4912    0.4439  1.3050E-01    -88.3534  1.1477E-04
29018.0527    3.0000    0.7993    0.5716    3.2592    2.1753    3.4904    0.4448  1.2672E-01    -88.3534  1.0057E-04
29018.0820    3.0000    0.7993    0.5686    3.2645    2.1796    3.4896    0.4457  1.2288E-01    -88.3534  8.7765E-05
29018.1133    3.0000    0.7993    0.5656    3.2697    2.1838    3.4888    0.4466  1.1899E-01    -88.3534  7.6245E-05
29018.1445    3.0000    0.7993    0.5626    3.2750    2.1881    3.4880    0.4475  1.1505E-01    -88.3534  6.5922E-05
29018.1738    3.0000    0.7993    0.5595    3.2802    2.1921    3.4873    0.4484  1.1040E-01    -88.3534  5.6970E-05
29018.2031    3.0000    0.7993    0.5563    3.2854    2.1950    3.4871    0.4493  1.0376E-01    -88.3534  4.9673E-05
29018.2324    3.0000    0.7993    0.5531    3.2907    2.1979    3.4870    0.4502  9.7199E-02    -88.3534  4.3019E-05
29018.2617    3.0000    0.7993    0.5499    3.2959    2.2006    3.4869    0.4511  9.0708E-02    -88.3534  3.6977E-05
29018.2910    3.0000    0.7993    0.5466    3.3011    2.2034    3.4869    0.4521  8.4302E-02    -88.3534  3.1518E-05
29018.3184    3.0000    0.7993    0.5433    3.3064    2.2060    3.4869    0.4530  7.7991E-02    -88.3534  2.6611E-05
29018.3477    3.0000    0.7993    0.5399    3.3116    2.2085    3.4869    0.4539  7.1784E-02    -88.3534  2.2226E-05
29018.3750    3.0000    0.7993    0.5365    3.3169    2.2109    3.4870    0.4548  6.5694E-02    -88.3534  1.8334E-05
29018.4023    3.0000    0.7993    0.5330    3.3221    2.2131    3.4872    0.4557  5.9732E-02    -88.3534  1.4906E-05
29018.4297    3.0000    0.7993    0.5295    3.3273    2.2153    3.4875    0.4566  5.3912E-02    -88.3534  1.1914E-05
29018.4570    3.0000    0.7993    0.5259    3.3326    2.2172    3.4878    0.4575  4.8250E-02    -88.3534  9.3304E-06
29018.4844    3.0000    0.7993    0.5223    3.3378    2.2189    3.4883    0.4585  4.2760E-02    -88.3534  7.1279E-06
29018.5117    3.0000    0.7993    0.5186    3.3430    2.2203    3.4889    0.4594  3.7461E-02    -88.3534  5.2801E-06
29018.5371    3.0000    0.7993    0.5149    3.3483    2.2215    3.4896    0.4603  3.2371E-02    -88.3534  3.7609E-06
29018.5625    3.0000    0.7993    0.5111    3.3535    2.2222    3.4905    0.4612  2.7510E-02    -88.3534  2.5444E-06
29018.5898    3.0000    0.7993    0.5073    3.3587    2.2225    3.4917    0.4622  2.2901E-02    -88.3534  1.6044E-06
29018.6152    3.0000    0.7993    0.5035    3.3640    2.2221    3.4932    0.4631  1.8566E-02    -88.3534  9.1372E-07
29018.6406    3.0000    0.7993    0.4996    3.3692    2.2207    3.4952    0.4640  1.4531E-02    -88.3534  4.4338E-07
29018.6641    3.0000    0.7993    0.4957    3.3744    2.2181    3.4978    0.4650  1.0818E-02    -88.3534  1.6066E-07
29018.6895    3.0000    0.7993    0.4918    3.3796    2.2131    3.5016    0.4659  7.4559E-03    -88.3534  2.6998E-08
29018.7148    3.0000    0.7993    0.4879    3.3848    2.2039    3.5075    0.4668  4.4765E-03    -88.3534  2.3756E-12
29018.7383    3.0000    0.7993    0.4841    3.3898    2.1843    3.5186    0.4678  1.9672E-03    -88.3534  4.3199E-12
29018.7617    3.0000    0.7993    0.4803    3.3945    2.1319    3.5459    0.4687  2.9229E-04    -88.3534  1.4129E-11
29018.7871    3.0000    0.7993    0.4770    3.3970    1.9305    3.6473    0.4697  1.0000E-10    -88.3534  1.2042E-10
29018.7949    3.0000    0.7993    0.4762    3.3966    1.7761    3.7244    0.4700  1.0000E-10    -88.3534  2.7950E-10
29018.8008    3.0000    0.7993    0.4759    3.3958    1.6625    3.7810    0.4702  1.0000E-10    -88.3534  5.0259E-10
29018.8047    3.0000    0.7993    0.4757    3.3950    1.5626    3.8307    0.4704  1.0000E-10    -88.3534  8.3096E-10
29018.8086    3.0000    0.7993    0.4756    3.3941    1.4701    3.8767    0.4705  1.0000E-10    -88.3534  1.3127E-09
29018.8105    3.0000    0.7993    0.4755    3.3932    1.3929    3.9151    0.4706  1.0000E-10    -88.3534  1.9126E-09
