 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
   40.9343    4.0000    7.9648    7.7694    4.0341    1.7766    3.8835    2.0594  1.0000E-10     -0.2765  2.9381E+01
   40.9787    4.0000    7.9648    7.7677    4.0360    1.7867    3.8789    2.0649  1.0000E-10     -0.2765  2.7889E+01
   41.0232    4.0000    7.9648    7.7660    4.0378    1.7985    3.8734    2.0704  1.0000E-10     -0.2765  2.6279E+01
   41.0677    4.0000    7.9648    7.7643    4.0395    1.8121    3.8671    2.0759  1.0000E-10     -0.2765  2.4565E+01
   41.1121    4.0000    7.9648    7.7625    4.0413    1.8276    3.8598    2.0814  1.0000E-10     -0.2765  2.2766E+01
   41.1566    4.0000    7.9648    7.7607    4.0430    1.8451    3.8515    2.0869  1.0000E-10     -0.2765  2.0907E+01
   41.2011    4.0000    7.9648    7.7588    4.0447    1.8647    3.8421    2.0924  1.0000E-10     -0.2765  1.9011E+01
   41.2456    4.0000    7.9648    7.7568    4.0464    1.8866    3.8316    2.0979  1.0000E-10     -0.2765  1.7108E+01
   41.2900    4.0000    7.9648    7.7547    4.0480    1.9109    3.8198    2.1034  1.0000E-10     -0.2765  1.5225E+01
   41.3345    4.0000    7.9648    7.7525    4.0497    1.9378    3.8068    2.1089  1.0000E-10     -0.2765  1.3391E+01
   41.3790    4.0000    7.9648    7.7502    4.0513    1.9672    3.7925    2.1144  1.0000E-10     -0.2765  1.1632E+01
   41.4234    4.0000    7.9648    7.7478    4.0529    1.9995    3.7767    2.1199  1.0000E-10     -0.2765  9.9714E+00
   41.4679    4.0000    7.9648    7.7452    4.0545    2.0346    3.7596    2.1254  1.0000E-10     -0.2765  8.4297E+00
   41.5124    4.0000    7.9648    7.7424    4.0561    2.0728    3.7409    2.1309  1.0000E-10     -0.2765  7.0223E+00
   41.5568    4.0000    7.9648    7.7393    4.0576    2.1141    3.7206    2.1364  1.0000E-10     -0.2765  5.7599E+00
   41.5979    4.0000    7.9648    7.7363    4.0590    2.1552    3.7004    2.1415  1.0000E-10     -0.2765  4.7261E+00
   41.6365    4.0000    7.9648    7.7332    4.0603    2.1964    3.6802    2.1462  1.0000E-10     -0.2765  3.8737E+00
   41.6729    4.0000    7.9648    7.7301    4.0616    2.2376    3.6599    2.1507  1.4992E-03     -0.2765  3.0137E+00
   41.7073    4.0000    7.9648    7.7268    4.0627    2.2789    3.6395    2.1550  5.7715E-02     -0.2765  1.7624E+00
   41.7402    4.0000    7.9648    7.7235    4.0638    2.3203    3.6191    2.1590  5.0720E-01     -0.2765  7.7260E-01
   41.7712    4.0000    7.9648    7.7200    4.0648    2.3614    3.5988    2.1629  2.4157E+00     -0.2765  3.1893E-01
   41.7907    5.0000    7.9648    7.7177    4.0655    2.3881    3.5856    2.1653  5.5524E+00     -0.2765  1.8371E-01
   41.7967    5.0000    7.9648    7.7169    4.0764    2.3958    3.5845    2.1653  5.5517E+00     -0.2765  1.7676E-01
   41.8027    5.0000    7.9648    7.7162    4.0874    2.4036    3.5833    2.1653  5.5509E+00     -0.2765  1.7006E-01
   41.8085    5.0000    7.9648    7.7154    4.0984    2.4114    3.5822    2.1653  5.5501E+00     -0.2765  1.6360E-01
   41.8142    5.0000    7.9648    7.7145    4.1094    2.4192    3.5810    2.1653  5.5492E+00     -0.2765  1.5737E-01
   41.8198    5.0000    7.9648    7.7137    4.1203    2.4270    3.5799    2.1653  5.5484E+00     -0.2765  1.5138E-01
   41.8253    5.0000    7.9648    7.7128    4.1313    2.4348    3.5787    2.1653  5.5475E+00     -0.2765  1.4559E-01
   41.8307    5.0000    7.9648    7.7119    4.1423    2.4426    3.5775    2.1653  5.5466E+00     -0.2765  1.4002E-01
   41.8360    5.0000    7.9648    7.7110    4.1532    2.4504    3.5764    2.1653  5.5457E+00     -0.2765  1.3464E-01
   41.8411    5.0000    7.9648    7.7101    4.1642    2.4582    3.5752    2.1653  5.5448E+00     -0.2765  1.2946E-01
   41.8462    5.0000    7.9648    7.7091    4.1752    2.4660    3.5741    2.1653  5.5438E+00     -0.2765  1.2446E-01
   41.8511    5.0000    7.9648    7.7081    4.1861    2.4738    3.5729    2.1653  5.5428E+00     -0.2765  1.1963E-01
   41.8560    5.0000    7.9648    7.7071    4.1971    2.4816    3.5717    2.1653  5.5418E+00     -0.2765  1.1498E-01
   41.8608    5.0000    7.9648    7.7061    4.2081    2.4894    3.5706    2.1653  5.5408E+00     -0.2765  1.1050E-01
   41.8654    5.0000    7.9648    7.7050    4.2190    2.4973    3.5694    2.1653  5.5397E+00     -0.2765  1.0617E-01
   41.8700    5.0000    7.9648    7.7039    4.2300    2.5051    3.5682    2.1653  5.5386E+00     -0.2765  1.0199E-01
   41.8745    5.0000    7.9648    7.7028    4.2410    2.5129    3.5671    2.1653  5.5375E+00     -0.2765  9.7964E-02
   41.8789    5.0000    7.9648    7.7017    4.2519    2.5207    3.5659    2.1653  5.5364E+00     -0.2765  9.4077E-02
   41.8832    5.0000    7.9648    7.7005    4.2629    2.5286    3.5647    2.1653  5.5352E+00     -0.2765  9.0326E-02
   41.8874    5.0000    7.9648    7.6993    4.2739    2.5364    3.5635    2.1653  5.5340E+00     -0.2765  8.6707E-02
   41.8915    5.0000    7.9648    7.6980    4.2848    2.5443    3.5623    2.1653  5.5327E+00     -0.2765  8.3215E-02
   41.8956    5.0000    7.9648    7.6967    4.2958    2.5521    3.5612    2.1653  5.5314E+00     -0.2765  7.9845E-02
   41.8996    5.0000    7.9648    7.6954    4.3068    2.5599    3.5600    2.1653  5.5301E+00     -0.2765  7.6594E-02
   41.9034    5.0000    7.9648    7.6941    4.3177    2.5678    3.5588    2.1653  5.5288E+00     -0.2765  7.3457E-02
   41.9073    5.0000    7.9648    7.6927    4.3287    2.5757    3.5576    2.1653  5.5274E+00     -0.2765  7.0430E-02
   41.9110    5.0000    7.9648    7.6913    4.3397    2.5835    3.5564    2.1653  5.5260E+00     -0.2765  6.7510E-02
   41.9147    5.0000    7.9648    7.6898    4.3506    2.5914    3.5552    2.1653  5.5246E+00     -0.2765  6.4693E-02
   41.9182    5.0000    7.9648    7.6884    4.3616    2.5992    3.5541    2.1653  5.5231E+00     -0.2765  6.1976E-02
   41.9218    5.0000    7.9648    7.6868    4.3726    2.6071    3.5529    2.1653  5.5215E+00     -0.2765  5.9356E-02
   41.9252    5.0000    7.9648    7.6853    4.3835    2.6150    3.5517    2.1653  5.5200E+00     -0.2765  5.6829E-02
   41.9286    5.0000    7.9648    7.6837    4.3945    2.6228    3.5505    2.1653  5.5184E+00     -0.2765  5.4393E-02
   41.9319    5.0000    7.9648    7.6820    4.4055    2.6307    3.5493    2.1653  5.5167E+00     -0.2765  5.2044E-02
   41.9351    5.0000    7.9648    7.6803    4.4164    2.6386    3.5481    2.1653  5.5150E+00     -0.2765  4.9781E-02
   41.9383    5.0000    7.9648    7.6786    4.4274    2.6465    3.5469    2.1653  5.5133E+00     -0.2765  4.7600E-02
   41.9414    5.0000    7.9648    7.6768    4.4384    2.6544    3.5457    2.1653  5.5115E+00     -0.2765  4.5499E-02
   41.9445    5.0000    7.9648    7.6750    4.4493    2.6623    3.5445    2.1653  5.5097E+00     -0.2765  4.3476E-02
   41.9475    5.0000    7.9648    7.6731    4.4603    2.6702    3.5433    2.1653  5.5078E+00     -0.2765  4.1529E-02
   41.9504    5.0000    7.9648    7.6712    4.4713    2.6781    3.5421    2.1653  5.5059E+00     -0.2765  3.9655E-02
   41.9533    5.0000    7.9648    7.6692    4.4822    2.6860    3.5408    2.1653  5.5039E+00     -0.2765  3.7851E-02
   41.9561    5.0000    7.9648    7.6672    4.4932    2.6939    3.5396    2.1653  5.5019E+00     -0.2765  3.6117E-02
   41.9589    5.0000    7.9648    7.6651    4.5042    2.7018    3.5384    2.1653  5.4998E+00     -0.2765  3.4450E-02
   41.9616    5.0000    7.9648    7.6629    4.5151    2.7097    3.5372    2.1653  5.4976E+00     -0.2765  3.2849E-02
   41.9642    5.0000    7.9648    7.6607    4.5261    2.7176    3.5360    2.1653  5.4955E+00     -0.2765  3.1310E-02
   41.9661    6.0000    7.9648    7.6592    4.5339    2.7232    3.5351    1.4007  6.2584E+00     -0.2765  2.6565E-02
   41.9711    6.0000    7.9648    7.6547    4.5372    2.7257    3.5347    1.4009  6.2537E+00     -0.2765  2.6117E-02
   41.9761    6.0000    7.9648    7.6501    4.5406    2.7283    3.5343    1.4012  6.2490E+00     -0.2765  2.5673E-02
   41.9811    6.0000    7.9648    7.6455    4.5441    2.7309    3.5338    1.4014  6.2442E+00     -0.2765  2.5232E-02
   41.9861    6.0000    7.9648    7.6409    4.5475    2.7335    3.5334    1.4016  6.2393E+00     -0.2765  2.4794E-02
   41.9911    6.0000    7.9648    7.6361    4.5510    2.7361    3.5330    1.4018  6.2343E+00     -0.2765  2.4361E-02
   41.9961    6.0000    7.9648    7.6313    4.5544    2.7387    3.5325    1.4021  6.2293E+00     -0.2765  2.3931E-02
   42.0011    6.0000    7.9648    7.6264    4.5579    2.7413    3.5321    1.4023  6.2242E+00     -0.2765  2.3505E-02
   42.0061    6.0000    7.9648    7.6215    4.5615    2.7440    3.5316    1.4025  6.2190E+00     -0.2765  2.3083E-02
   42.0111    6.0000    7.9648    7.6165    4.5650    2.7466    3.5312    1.4028  6.2137E+00     -0.2765  2.2668E-02
   42.0161    6.0000    7.9648    7.6114    4.5686    2.7493    3.5308    1.4030  6.2084E+00     -0.2765  2.2257E-02
   42.0211    6.0000    7.9648    7.6062    4.5722    2.7520    3.5303    1.4032  6.2030E+00     -0.2765  2.1850E-02
   42.0261    6.0000    7.9648    7.6009    4.5758    2.7547    3.5299    1.4035  6.1975E+00     -0.2765  2.1446E-02
   42.0311    6.0000    7.9648    7.5956    4.5795    2.7574    3.5294    1.4037  6.1919E+00     -0.2765  2.1047E-02
   42.0361    6.0000    7.9648    7.5902    4.5832    2.7601    3.5290    1.4039  6.1862E+00     -0.2765  2.0651E-02
   42.0411    6.0000    7.9648    7.5847    4.5868    2.7629    3.5285    1.4042  6.1805E+00     -0.2765  2.0258E-02
   42.0461    6.0000    7.9648    7.5791    4.5906    2.7657    3.5281    1.4044  6.1746E+00     -0.2765  1.9870E-02
   42.0511    6.0000    7.9648    7.5734    4.5943    2.7685    3.5276    1.4047  6.1687E+00     -0.2765  1.9486E-02
   42.0561    6.0000    7.9648    7.5676    4.5981    2.7713    3.5271    1.4049  6.1627E+00     -0.2765  1.9105E-02
   42.0611    6.0000    7.9648    7.5617    4.6019    2.7741    3.5267    1.4052  6.1566E+00     -0.2765  1.8728E-02
   42.0661    6.0000    7.9648    7.5558    4.6057    2.7770    3.5262    1.4054  6.1503E+00     -0.2765  1.8356E-02
   42.0711    6.0000    7.9648    7.5497    4.6096    2.7799    3.5257    1.4057  6.1440E+00     -0.2765  1.7987E-02
   42.0761    6.0000    7.9648    7.5436    4.6135    2.7828    3.5252    1.4060  6.1376E+00     -0.2765  1.7622E-02
   42.0811    6.0000    7.9648    7.5373    4.6174    2.7857    3.5247    1.4062  6.1311E+00     -0.2765  1.7261E-02
   42.0861    6.0000    7.9648    7.5310    4.6213    2.7887    3.5243    1.4065  6.1245E+00     -0.2765  1.6904E-02
   42.0911    6.0000    7.9648    7.5245    4.6253    2.7917    3.5238    1.4068  6.1177E+00     -0.2765  1.6551E-02
   42.0961    6.0000    7.9648    7.5179    4.6293    2.7947    3.5233    1.4070  6.1109E+00     -0.2765  1.6202E-02
   42.1011    6.0000    7.9648    7.5112    4.6333    2.7977    3.5228    1.4073  6.1039E+00     -0.2765  1.5857E-02
   42.1061    6.0000    7.9648    7.5044    4.6374    2.8007    3.5222    1.4076  6.0969E+00     -0.2765  1.5516E-02
   42.1111    6.0000    7.9648    7.4975    4.6415    2.8038    3.5217    1.4078  6.0897E+00     -0.2765  1.5179E-02
   42.1161    6.0000    7.9648    7.4905    4.6456    2.8069    3.5212    1.4081  6.0823E+00     -0.2765  1.4846E-02
   42.1211    6.0000    7.9648    7.4833    4.6497    2.8100    3.5207    1.4084  6.0749E+00     -0.2765  1.4517E-02
   42.1261    6.0000    7.9648    7.4760    4.6539    2.8132    3.5202    1.4087  6.0673E+00     -0.2765  1.4193E-02
   42.1311    6.0000    7.9648    7.4686    4.6581    2.8163    3.5196    1.4090  6.0596E+00     -0.2765  1.3872E-02
   42.1361    6.0000    7.9648    7.4610    4.6624    2.8195    3.5191    1.4093  6.0518E+00     -0.2765  1.3556E-02
   42.1411    6.0000    7.9648    7.4533    4.6666    2.8226    3.5186    1.4096  6.0106E+00     -0.2765  1.3296E-02
   42.1461    6.0000    7.9648    7.4455    4.6710    2.8256    3.5182    1.4099  5.9610E+00     -0.2765  1.3050E-02
   42.1511    6.0000    7.9648    7.4375    4.6753    2.8287    3.5178    1.4102  5.9113E+00     -0.2765  1.2807E-02
   42.1561    6.0000    7.9648    7.4294    4.6797    2.8317    3.5173    1.4105  5.8615E+00     -0.2765  1.2565E-02
   42.1611    6.0000    7.9648    7.4211    4.6841    2.8348    3.5169    1.4108  5.8115E+00     -0.2765  1.2325E-02
   42.1661    6.0000    7.9648    7.4127    4.6886    2.8381    3.5164    1.4111  5.7775E+00     -0.2765  1.2064E-02
   42.1711    6.0000    7.9648    7.4042    4.6931    2.8415    3.5158    1.4114  5.7665E+00     -0.2765  1.1772E-02
   42.1761    6.0000    7.9648    7.3954    4.6976    2.8449    3.5152    1.4117  5.7552E+00     -0.2765  1.1483E-02
   42.1811    6.0000    7.9648    7.3865    4.7022    2.8483    3.5147    1.4120  5.7438E+00     -0.2765  1.1200E-02
   42.1861    6.0000    7.9648    7.3774    4.7068    2.8518    3.5141    1.4123  5.7321E+00     -0.2765  1.0920E-02
   42.1911    6.0000    7.9648    7.3682    4.7114    2.8553    3.5135    1.4127  5.7203E+00     -0.2765  1.0644E-02
   42.1961    6.0000    7.9648    7.3587    4.7161    2.8589    3.5129    1.4130  5.7082E+00     -0.2765  1.0373E-02
   42.2011    6.0000    7.9648    7.3491    4.7208    2.8624    3.5123    1.4133  5.6958E+00     -0.2765  1.0106E-02
   42.2061    6.0000    7.9648    7.3393    4.7256    2.8660    3.5116    1.4137  5.6833E+00     -0.2765  9.8437E-03
   42.2111    6.0000    7.9648    7.3293    4.7304    2.8697    3.5110    1.4140  5.6704E+00     -0.2765  9.5852E-03
   42.2161    6.0000    7.9648    7.3190    4.7353    2.8734    3.5104    1.4143  5.6574E+00     -0.2765  9.3310E-03
   42.2211    6.0000    7.9648    7.3086    4.7402    2.8771    3.5098    1.4147  5.6440E+00     -0.2765  9.0810E-03
   42.2261    6.0000    7.9648    7.2979    4.7451    2.8808    3.5091    1.4150  5.6304E+00     -0.2765  8.8352E-03
   42.2311    6.0000    7.9648    7.2871    4.7501    2.8846    3.5085    1.4154  5.6165E+00     -0.2765  8.5936E-03
   42.2361    6.0000    7.9648    7.2759    4.7551    2.8885    3.5078    1.4158  5.6024E+00     -0.2765  8.3562E-03
   42.2411    6.0000    7.9648    7.2646    4.7602    2.8923    3.5072    1.4161  5.5879E+00     -0.2765  8.1231E-03
   42.2461    6.0000    7.9648    7.2530    4.7654    2.8962    3.5065    1.4165  5.5731E+00     -0.2765  7.8941E-03
   42.2511    6.0000    7.9648    7.2411    4.7705    2.9002    3.5058    1.4169  5.5581E+00     -0.2765  7.6693E-03
   42.2561    6.0000    7.9648    7.2290    4.7758    2.9042    3.5051    1.4172  5.5427E+00     -0.2765  7.4486E-03
   42.2611    6.0000    7.9648    7.2166    4.7810    2.9082    3.5044    1.4176  5.5269E+00     -0.2765  7.2321E-03
   42.2661    6.0000    7.9648    7.2040    4.7864    2.9123    3.5037    1.4180  5.5109E+00     -0.2765  7.0197E-03
   42.2711    6.0000    7.9648    7.1910    4.7918    2.9164    3.5030    1.4184  5.4944E+00     -0.2765  6.8115E-03
   42.2761    6.0000    7.9648    7.1777    4.7972    2.9206    3.5023    1.4188  5.4777E+00     -0.2765  6.6073E-03
   42.2811    6.0000    7.9648    7.1642    4.8027    2.9248    3.5015    1.4192  5.4605E+00     -0.2765  6.4072E-03
   42.2861    6.0000    7.9648    7.1503    4.8082    2.9291    3.5008    1.4196  5.4429E+00     -0.2765  6.2111E-03
   42.2911    6.0000    7.9648    7.1361    4.8139    2.9334    3.5001    1.4200  5.4250E+00     -0.2765  6.0190E-03
   42.2961    6.0000    7.9648    7.1215    4.8195    2.9377    3.4993    1.4204  5.4066E+00     -0.2765  5.8310E-03
   42.3011    6.0000    7.9648    7.1066    4.8252    2.9421    3.4985    1.4208  5.3878E+00     -0.2765  5.6469E-03
   42.3061    6.0000    7.9648    7.0913    4.8310    2.9466    3.4977    1.4213  5.3685E+00     -0.2765  5.4667E-03
   42.3111    6.0000    7.9648    7.0757    4.8369    2.9511    3.4969    1.4217  5.3488E+00     -0.2765  5.2905E-03
   42.3161    6.0000    7.9648    7.0596    4.8428    2.9557    3.4961    1.4221  5.3286E+00     -0.2765  5.1181E-03
   42.3211    6.0000    7.9648    7.0432    4.8488    2.9603    3.4953    1.4226  5.3079E+00     -0.2765  4.9496E-03
   42.3261    6.0000    7.9648    7.0263    4.8548    2.9650    3.4945    1.4230  5.2867E+00     -0.2765  4.7849E-03
   42.3311    6.0000    7.9648    7.0090    4.8609    2.9697    3.4936    1.4235  5.2650E+00     -0.2765  4.6240E-03
   42.3361    6.0000    7.9648    6.9912    4.8671    2.9745    3.4928    1.4240  5.2427E+00     -0.2765  4.4668E-03
   42.3411    6.0000    7.9648    6.9730    4.8734    2.9794    3.4919    1.4244  5.2199E+00     -0.2765  4.3133E-03
   42.3461    6.0000    7.9648    6.9543    4.8797    2.9843    3.4910    1.4249  5.1964E+00     -0.2765  4.1635E-03
   42.3511    6.0000    7.9648    6.9350    4.8861    2.9893    3.4901    1.4254  5.1724E+00     -0.2765  4.0173E-03
   42.3561    6.0000    7.9648    6.9047    4.8926    2.9946    3.4891    1.4259  5.1350E+00     -0.2765  3.8595E-03
   42.3610    6.0000    7.9648    6.8356    4.8990    3.0006    3.4877    1.4264  5.0515E+00     -0.2765  3.6561E-03
   42.3624    6.0000    7.9648    6.7673    4.9009    3.0033    3.4869    1.4265  4.9697E+00     -0.2765  3.5346E-03
   42.3631    6.0000    7.9648    6.6996    4.9018    3.0052    3.4861    1.4266  4.8890E+00     -0.2765  3.4337E-03
   42.3637    6.0000    7.9648    6.6326    4.9026    3.0072    3.4853    1.4267  4.8092E+00     -0.2765  3.3360E-03
   42.3643    6.0000    7.9648    6.5663    4.9034    3.0091    3.4846    1.4267  4.7303E+00     -0.2765  3.2413E-03
   42.3649    6.0000    7.9648    6.5006    4.9042    3.0110    3.4838    1.4268  4.6523E+00     -0.2765  3.1493E-03
   42.3655    6.0000    7.9648    6.4356    4.9050    3.0129    3.4831    1.4268  4.5751E+00     -0.2765  3.0601E-03
   42.3661    6.0000    7.9648    6.3713    4.9058    3.0148    3.4823    1.4269  4.4989E+00     -0.2765  2.9736E-03
   42.3667    6.0000    7.9648    6.3076    4.9066    3.0167    3.4815    1.4270  4.4235E+00     -0.2765  2.8896E-03
   42.3672    6.0000    7.9648    6.2445    4.9073    3.0186    3.4808    1.4270  4.3490E+00     -0.2765  2.8081E-03
   42.3678    6.0000    7.9648    6.1820    4.9081    3.0205    3.4800    1.4271  4.2753E+00     -0.2765  2.7290E-03
   42.3684    6.0000    7.9648    6.1202    4.9088    3.0224    3.4793    1.4271  4.2025E+00     -0.2765  2.6522E-03
   42.3689    6.0000    7.9648    6.0590    4.9096    3.0242    3.4786    1.4272  4.1305E+00     -0.2765  2.5777E-03
   42.3695    6.0000    7.9648    5.9984    4.9103    3.0261    3.4778    1.4272  4.0594E+00     -0.2765  2.5054E-03
   42.3700    6.0000    7.9648    5.9384    4.9111    3.0279    3.4771    1.4273  3.9890E+00     -0.2765  2.4351E-03
   42.3705    6.0000    7.9648    5.8791    4.9118    3.0298    3.4763    1.4274  3.9195E+00     -0.2765  2.3670E-03
   42.3711    6.0000    7.9648    5.8203    4.9125    3.0316    3.4756    1.4274  3.8508E+00     -0.2765  2.3008E-03
   42.3716    6.0000    7.9648    5.7621    4.9132    3.0335    3.4748    1.4275  3.7830E+00     -0.2765  2.2365E-03
   42.3721    6.0000    7.9648    5.7044    4.9139    3.0353    3.4741    1.4275  3.7159E+00     -0.2765  2.1740E-03
   42.3726    6.0000    7.9648    5.6474    4.9146    3.0371    3.4734    1.4276  3.6496E+00     -0.2765  2.1134E-03
   42.3731    6.0000    7.9648    5.5909    4.9153    3.0389    3.4726    1.4276  3.5841E+00     -0.2765  2.0545E-03
   42.3736    6.0000    7.9648    5.5350    4.9160    3.0407    3.4719    1.4277  3.5193E+00     -0.2765  1.9973E-03
   42.3741    6.0000    7.9648    5.4797    4.9166    3.0425    3.4712    1.4277  3.4554E+00     -0.2765  1.9418E-03
   42.3746    6.0000    7.9648    5.4249    4.9173    3.0443    3.4705    1.4278  3.3922E+00     -0.2765  1.8878E-03
   42.3751    6.0000    7.9648    5.3706    4.9180    3.0461    3.4697    1.4278  3.3297E+00     -0.2765  1.8354E-03
   42.3756    6.0000    7.9648    5.3169    4.9186    3.0478    3.4690    1.4279  3.2681E+00     -0.2765  1.7844E-03
   42.3760    6.0000    7.9648    5.2637    4.9193    3.0496    3.4683    1.4279  3.2071E+00     -0.2765  1.7349E-03
   42.3765    6.0000    7.9648    5.2111    4.9199    3.0514    3.4676    1.4280  3.1469E+00     -0.2765  1.6868E-03
   42.3770    6.0000    7.9648    5.1590    4.9205    3.0531    3.4668    1.4280  3.0874E+00     -0.2765  1.6401E-03
   42.3774    6.0000    7.9648    5.1074    4.9212    3.0549    3.4661    1.4281  3.0287E+00     -0.2765  1.5946E-03
   42.3779    6.0000    7.9648    5.0563    4.9218    3.0566    3.4654    1.4281  2.9707E+00     -0.2765  1.5505E-03
   42.3783    6.0000    7.9648    5.0058    4.9224    3.0583    3.4647    1.4282  2.9134E+00     -0.2765  1.5076E-03
   42.3788    6.0000    7.9648    4.9557    4.9230    3.0601    3.4640    1.4282  2.8568E+00     -0.2765  1.4658E-03
   42.3792    6.0000    7.9648    4.9062    4.9236    3.0618    3.4633    1.4283  2.8009E+00     -0.2765  1.4252E-03
   42.3796    6.0000    7.9648    4.8571    4.9242    3.0635    3.4626    1.4283  2.7457E+00     -0.2765  1.3858E-03
   42.3801    6.0000    7.9648    4.8085    4.9248    3.0652    3.4619    1.4284  2.6912E+00     -0.2765  1.3474E-03
   42.3805    6.0000    7.9648    4.7604    4.9254    3.0669    3.4612    1.4284  2.6374E+00     -0.2765  1.3101E-03
   42.3809    6.0000    7.9648    4.7128    4.9259    3.0686    3.4605    1.4284  2.5843E+00     -0.2765  1.2739E-03
   42.3813    6.0000    7.9648    4.6657    4.9265    3.0703    3.4598    1.4285  2.5318E+00     -0.2765  1.2386E-03
   42.3817    6.0000    7.9648    4.6190    4.9271    3.0719    3.4591    1.4285  2.4800E+00     -0.2765  1.2042E-03
   42.3821    6.0000    7.9648    4.5729    4.9276    3.0736    3.4584    1.4286  2.4289E+00     -0.2765  1.1709E-03
   42.3825    6.0000    7.9648    4.5271    4.9282    3.0753    3.4577    1.4286  2.3785E+00     -0.2765  1.1384E-03
   42.3829    6.0000    7.9648    4.4819    4.9287    3.0769    3.4570    1.4287  2.3287E+00     -0.2765  1.1068E-03
   42.3833    6.0000    7.9648    4.4370    4.9293    3.0786    3.4563    1.4287  2.2795E+00     -0.2765  1.0760E-03
   42.3837    6.0000    7.9648    4.3927    4.9298    3.0802    3.4556    1.4287  2.2310E+00     -0.2765  1.0461E-03
   42.3841    6.0000    7.9648    4.3487    4.9303    3.0818    3.4549    1.4288  2.1832E+00     -0.2765  1.0170E-03
   42.3844    6.0000    7.9648    4.3053    4.9309    3.0835    3.4543    1.4288  2.1359E+00     -0.2765  9.8863E-04
   42.3848    6.0000    7.9648    4.2622    4.9314    3.0851    3.4536    1.4289  2.0893E+00     -0.2765  9.6104E-04
   42.3852    6.0000    7.9648    4.2196    4.9319    3.0867    3.4529    1.4289  2.0434E+00     -0.2765  9.3418E-04
   42.3855    6.0000    7.9648    4.1774    4.9324    3.0883    3.4522    1.4289  1.9980E+00     -0.2765  9.0803E-04
   42.3859    6.0000    7.9648    4.1356    4.9329    3.0899    3.4515    1.4290  1.9533E+00     -0.2765  8.8257E-04
   42.3862    6.0000    7.9648    4.0943    4.9334    3.0915    3.4509    1.4290  1.9092E+00     -0.2765  8.5778E-04
   42.3866    6.0000    7.9648    4.0533    4.9339    3.0931    3.4502    1.4291  1.8657E+00     -0.2765  8.3363E-04
   42.3869    6.0000    7.9648    4.0128    4.9344    3.0946    3.4495    1.4291  1.8228E+00     -0.2765  8.1012E-04
   42.3873    6.0000    7.9648    3.9726    4.9349    3.0962    3.4489    1.4291  1.7805E+00     -0.2765  7.8721E-04
   42.3876    6.0000    7.9648    3.9329    4.9353    3.0978    3.4482    1.4292  1.7388E+00     -0.2765  7.6489E-04
   42.3880    6.0000    7.9648    3.8936    4.9358    3.0993    3.4476    1.4292  1.6976E+00     -0.2765  7.4315E-04
   42.3883    6.0000    7.9648    3.8547    4.9363    3.1009    3.4469    1.4292  1.6571E+00     -0.2765  7.2197E-04
   42.3886    6.0000    7.9648    3.8161    4.9368    3.1024    3.4463    1.4293  1.6171E+00     -0.2765  7.0133E-04
   42.3889    6.0000    7.9648    3.7779    4.9372    3.1039    3.4456    1.4293  1.5778E+00     -0.2765  6.8121E-04
   42.3893    6.0000    7.9648    3.7402    4.9377    3.1055    3.4450    1.4294  1.5390E+00     -0.2765  6.6161E-04
   42.3896    6.0000    7.9648    3.7028    4.9381    3.1070    3.4443    1.4294  1.5007E+00     -0.2765  6.4250E-04
   42.3899    6.0000    7.9648    3.6657    4.9386    3.1085    3.4437    1.4294  1.4631E+00     -0.2765  6.2386E-04
   42.3902    6.0000    7.9648    3.6291    4.9390    3.1100    3.4430    1.4295  1.4260E+00     -0.2765  6.0570E-04
   42.3905    6.0000    7.9648    3.5928    4.9394    3.1115    3.4424    1.4295  1.3894E+00     -0.2765  5.8798E-04
   42.3908    6.0000    7.9648    3.5569    4.9399    3.1130    3.4418    1.4295  1.3534E+00     -0.2765  5.7071E-04
   42.3911    6.0000    7.9648    3.5213    4.9403    3.1144    3.4411    1.4296  1.3180E+00     -0.2765  5.5386E-04
   42.3914    6.0000    7.9648    3.4861    4.9407    3.1159    3.4405    1.4296  1.2831E+00     -0.2765  5.3742E-04
   42.3917    6.0000    7.9648    3.4512    4.9411    3.1174    3.4399    1.4296  1.2487E+00     -0.2765  5.2139E-04
   42.3920    6.0000    7.9648    3.4167    4.9416    3.1188    3.4393    1.4297  1.2149E+00     -0.2765  5.0575E-04
   42.3923    6.0000    7.9648    3.3825    4.9420    3.1202    3.4386    1.4297  1.1816E+00     -0.2765  4.9048E-04
   42.3926    6.0000    7.9648    3.3487    4.9424    3.1217    3.4380    1.4297  1.1489E+00     -0.2765  4.7559E-04
   42.3928    6.0000    7.9648    3.3152    4.9428    3.1231    3.4374    1.4298  1.1167E+00     -0.2765  4.6105E-04
   42.3931    6.0000    7.9648    3.2821    4.9432    3.1245    3.4368    1.4298  1.0850E+00     -0.2765  4.4686E-04
   42.3934    6.0000    7.9648    3.2493    4.9436    3.1259    3.4362    1.4298  1.0538E+00     -0.2765  4.3300E-04
   42.3937    6.0000    7.9648    3.2168    4.9440    3.1273    3.4356    1.4298  1.0232E+00     -0.2765  4.1948E-04
   42.3939    6.0000    7.9648    3.1846    4.9443    3.1287    3.4350    1.4299  9.9307E-01     -0.2765  4.0627E-04
   42.3942    6.0000    7.9648    3.1527    4.9447    3.1301    3.4344    1.4299  9.6345E-01     -0.2765  3.9337E-04
