 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
12202.5840    3.0000    0.9995    0.9961    1.3273    0.8567    3.6667    0.2119  7.8413E-01    -21.9511  4.1819E+00
12203.8428    3.0000    0.9995    0.9960    1.3325    0.8598    3.6665    0.2124  7.8367E-01    -21.9511  4.1270E+00
12205.0889    3.0000    0.9995    0.9960    1.3377    0.8628    3.6663    0.2128  7.8320E-01    -21.9511  4.0729E+00
12206.3223    3.0000    0.9995    0.9960    1.3430    0.8659    3.6660    0.2132  7.8273E-01    -21.9511  4.0195E+00
12207.5439    3.0000    0.9995    0.9959    1.3482    0.8690    3.6658    0.2136  7.8226E-01    -21.9511  3.9668E+00
12208.7529    3.0000    0.9995    0.9959    1.3534    0.8721    3.6656    0.2141  7.8179E-01    -21.9511  3.9147E+00
12209.9502    3.0000    0.9995    0.9958    1.3587    0.8752    3.6653    0.2145  7.8132E-01    -21.9511  3.8633E+00
12211.1357    3.0000    0.9995    0.9958    1.3639    0.8783    3.6651    0.2149  7.8085E-01    -21.9511  3.8126E+00
12212.3086    3.0000    0.9995    0.9958    1.3692    0.8814    3.6649    0.2154  7.8038E-01    -21.9511  3.7625E+00
12213.4707    3.0000    0.9995    0.9957    1.3744    0.8845    3.6646    0.2158  7.7990E-01    -21.9511  3.7131E+00
12214.6211    3.0000    0.9995    0.9957    1.3796    0.8876    3.6644    0.2162  7.7943E-01    -21.9511  3.6643E+00
12215.7588    3.0000    0.9995    0.9956    1.3849    0.8907    3.6641    0.2167  7.7895E-01    -21.9511  3.6161E+00
12216.8867    3.0000    0.9995    0.9956    1.3901    0.8938    3.6639    0.2171  7.7847E-01    -21.9511  3.5685E+00
12218.0020    3.0000    0.9995    0.9955    1.3953    0.8969    3.6636    0.2175  7.7799E-01    -21.9511  3.5216E+00
12219.1064    3.0000    0.9995    0.9955    1.4006    0.9001    3.6634    0.2180  7.7751E-01    -21.9511  3.4752E+00
12220.2002    3.0000    0.9995    0.9955    1.4058    0.9032    3.6631    0.2184  7.7703E-01    -21.9511  3.4295E+00
12221.2832    3.0000    0.9995    0.9954    1.4111    0.9063    3.6629    0.2189  7.7654E-01    -21.9511  3.3843E+00
12222.3555    3.0000    0.9995    0.9954    1.4163    0.9094    3.6626    0.2193  7.7606E-01    -21.9511  3.3398E+00
12223.4160    3.0000    0.9995    0.9953    1.4215    0.9125    3.6624    0.2197  7.7557E-01    -21.9511  3.2958E+00
12224.4668    3.0000    0.9995    0.9953    1.4268    0.9156    3.6621    0.2202  7.7508E-01    -21.9511  3.2523E+00
12225.5068    3.0000    0.9995    0.9952    1.4320    0.9188    3.6619    0.2206  7.7459E-01    -21.9511  3.2094E+00
12226.5361    3.0000    0.9995    0.9952    1.4372    0.9219    3.6616    0.2211  7.7410E-01    -21.9511  3.1671E+00
12227.5557    3.0000    0.9995    0.9951    1.4425    0.9250    3.6614    0.2215  7.7361E-01    -21.9511  3.1253E+00
12228.5654    3.0000    0.9995    0.9951    1.4477    0.9281    3.6611    0.2220  7.7312E-01    -21.9511  3.0841E+00
12229.5645    3.0000    0.9995    0.9950    1.4530    0.9313    3.6609    0.2224  7.7263E-01    -21.9511  3.0434E+00
12230.5527    3.0000    0.9995    0.9950    1.4582    0.9344    3.6606    0.2229  7.7213E-01    -21.9511  3.0032E+00
12231.5322    3.0000    0.9995    0.9949    1.4634    0.9376    3.6604    0.2233  7.7163E-01    -21.9511  2.9635E+00
12232.5020    3.0000    0.9995    0.9949    1.4687    0.9407    3.6601    0.2238  7.7113E-01    -21.9511  2.9243E+00
12233.4609    3.0000    0.9995    0.9948    1.4739    0.9438    3.6598    0.2242  7.7063E-01    -21.9511  2.8856E+00
12234.4111    3.0000    0.9995    0.9948    1.4792    0.9470    3.6596    0.2247  7.7013E-01    -21.9511  2.8475E+00
12235.3525    3.0000    0.9995    0.9947    1.4844    0.9501    3.6593    0.2251  7.6963E-01    -21.9511  2.8098E+00
12236.2832    3.0000    0.9995    0.9947    1.4896    0.9533    3.6590    0.2256  7.6913E-01    -21.9511  2.7726E+00
12237.2051    3.0000    0.9995    0.9946    1.4949    0.9564    3.6588    0.2260  7.6862E-01    -21.9511  2.7359E+00
12238.1182    3.0000    0.9995    0.9946    1.5001    0.9596    3.6585    0.2265  7.6811E-01    -21.9511  2.6996E+00
12239.0215    3.0000    0.9995    0.9945    1.5053    0.9627    3.6582    0.2269  7.6761E-01    -21.9511  2.6639E+00
12239.9160    3.0000    0.9995    0.9945    1.5106    0.9659    3.6580    0.2274  7.6710E-01    -21.9511  2.6285E+00
12240.8018    3.0000    0.9995    0.9944    1.5158    0.9690    3.6577    0.2278  7.6659E-01    -21.9511  2.5937E+00
12241.6777    3.0000    0.9995    0.9944    1.5211    0.9722    3.6574    0.2283  7.6607E-01    -21.9511  2.5593E+00
12242.5459    3.0000    0.9995    0.9943    1.5263    0.9753    3.6572    0.2288  7.6556E-01    -21.9511  2.5253E+00
12243.4053    3.0000    0.9995    0.9943    1.5315    0.9785    3.6569    0.2292  7.6505E-01    -21.9511  2.4918E+00
12244.2559    3.0000    0.9995    0.9942    1.5368    0.9817    3.6566    0.2297  7.6453E-01    -21.9511  2.4587E+00
12245.0977    3.0000    0.9995    0.9942    1.5420    0.9848    3.6564    0.2301  7.6401E-01    -21.9511  2.4260E+00
12245.9316    3.0000    0.9995    0.9941    1.5472    0.9880    3.6561    0.2306  7.6349E-01    -21.9511  2.3937E+00
12246.7568    3.0000    0.9995    0.9940    1.5525    0.9912    3.6558    0.2311  7.6297E-01    -21.9511  2.3619E+00
12247.5742    3.0000    0.9995    0.9940    1.5577    0.9944    3.6555    0.2315  7.6245E-01    -21.9511  2.3304E+00
12248.3838    3.0000    0.9995    0.9939    1.5630    0.9975    3.6552    0.2320  7.6192E-01    -21.9511  2.2994E+00
12249.1846    3.0000    0.9995    0.9939    1.5682    1.0007    3.6550    0.2325  7.6140E-01    -21.9511  2.2688E+00
12249.9775    3.0000    0.9995    0.9938    1.5734    1.0039    3.6547    0.2329  7.6087E-01    -21.9511  2.2385E+00
12250.7617    3.0000    0.9995    0.9937    1.5787    1.0071    3.6544    0.2334  7.6034E-01    -21.9511  2.2087E+00
12251.5391    3.0000    0.9995    0.9937    1.5839    1.0102    3.6541    0.2339  7.5981E-01    -21.9511  2.1792E+00
12252.3086    3.0000    0.9995    0.9936    1.5891    1.0134    3.6538    0.2343  7.5928E-01    -21.9511  2.1502E+00
12253.0703    3.0000    0.9995    0.9936    1.5944    1.0166    3.6536    0.2348  7.5875E-01    -21.9511  2.1214E+00
12253.8242    3.0000    0.9995    0.9935    1.5996    1.0198    3.6533    0.2353  7.5821E-01    -21.9511  2.0931E+00
12254.5703    3.0000    0.9995    0.9934    1.6049    1.0230    3.6530    0.2358  7.5768E-01    -21.9511  2.0651E+00
12255.3096    3.0000    0.9995    0.9934    1.6101    1.0262    3.6527    0.2362  7.5714E-01    -21.9511  2.0375E+00
12256.0410    3.0000    0.9995    0.9933    1.6153    1.0294    3.6524    0.2367  7.5660E-01    -21.9511  2.0103E+00
12256.7656    3.0000    0.9995    0.9933    1.6206    1.0326    3.6521    0.2372  7.5606E-01    -21.9511  1.9834E+00
12257.4824    3.0000    0.9995    0.9932    1.6258    1.0358    3.6518    0.2377  7.5552E-01    -21.9511  1.9568E+00
12258.1924    3.0000    0.9995    0.9931    1.6310    1.0390    3.6515    0.2381  7.5498E-01    -21.9511  1.9306E+00
12258.8955    3.0000    0.9995    0.9931    1.6363    1.0422    3.6512    0.2386  7.5443E-01    -21.9511  1.9047E+00
12259.5908    3.0000    0.9995    0.9930    1.6415    1.0454    3.6510    0.2391  7.5388E-01    -21.9511  1.8792E+00
12260.2793    3.0000    0.9995    0.9929    1.6468    1.0486    3.6507    0.2396  7.5333E-01    -21.9511  1.8540E+00
12260.9619    3.0000    0.9995    0.9929    1.6520    1.0518    3.6504    0.2401  7.5278E-01    -21.9511  1.8291E+00
12261.6367    3.0000    0.9995    0.9928    1.6572    1.0550    3.6501    0.2406  7.5223E-01    -21.9511  1.8045E+00
12262.3047    3.0000    0.9995    0.9927    1.6625    1.0582    3.6498    0.2410  7.5168E-01    -21.9511  1.7803E+00
12262.9668    3.0000    0.9995    0.9926    1.6677    1.0615    3.6495    0.2415  7.5112E-01    -21.9511  1.7563E+00
12263.6221    3.0000    0.9995    0.9926    1.6729    1.0647    3.6492    0.2420  7.5057E-01    -21.9511  1.7327E+00
12264.2705    3.0000    0.9995    0.9925    1.6782    1.0679    3.6489    0.2425  7.5001E-01    -21.9511  1.7094E+00
12264.9121    3.0000    0.9995    0.9924    1.6834    1.0711    3.6486    0.2430  7.4945E-01    -21.9511  1.6864E+00
12265.5479    3.0000    0.9995    0.9924    1.6887    1.0743    3.6483    0.2435  7.4889E-01    -21.9511  1.6636E+00
12266.1768    3.0000    0.9995    0.9923    1.6939    1.0776    3.6480    0.2440  7.4832E-01    -21.9511  1.6412E+00
12266.7998    3.0000    0.9995    0.9922    1.6991    1.0808    3.6477    0.2444  7.4776E-01    -21.9511  1.6191E+00
12267.4170    3.0000    0.9995    0.9921    1.7044    1.0840    3.6474    0.2449  7.4719E-01    -21.9511  1.5972E+00
12268.0273    3.0000    0.9995    0.9921    1.7096    1.0873    3.6470    0.2454  7.4662E-01    -21.9511  1.5757E+00
12268.6318    3.0000    0.9995    0.9920    1.7149    1.0905    3.6467    0.2459  7.4605E-01    -21.9511  1.5544E+00
12269.2305    3.0000    0.9995    0.9919    1.7201    1.0937    3.6464    0.2464  7.4548E-01    -21.9511  1.5334E+00
12269.8223    3.0000    0.9995    0.9918    1.7253    1.0970    3.6461    0.2469  7.4491E-01    -21.9511  1.5126E+00
12270.4092    3.0000    0.9995    0.9917    1.7306    1.1002    3.6458    0.2474  7.4433E-01    -21.9511  1.4922E+00
12270.9893    3.0000    0.9995    0.9917    1.7358    1.1034    3.6455    0.2479  7.4376E-01    -21.9511  1.4719E+00
12271.5645    3.0000    0.9995    0.9916    1.7410    1.1067    3.6452    0.2484  7.4318E-01    -21.9511  1.4520E+00
12272.1338    3.0000    0.9995    0.9915    1.7463    1.1099    3.6449    0.2489  7.4260E-01    -21.9511  1.4323E+00
12272.6973    3.0000    0.9995    0.9914    1.7515    1.1132    3.6446    0.2494  7.4201E-01    -21.9511  1.4129E+00
12273.2549    3.0000    0.9995    0.9913    1.7568    1.1164    3.6442    0.2499  7.4143E-01    -21.9511  1.3937E+00
12273.8066    3.0000    0.9995    0.9913    1.7620    1.1197    3.6439    0.2504  7.4084E-01    -21.9511  1.3748E+00
12274.3535    3.0000    0.9995    0.9912    1.7672    1.1229    3.6436    0.2509  7.4026E-01    -21.9511  1.3561E+00
12274.8945    3.0000    0.9995    0.9911    1.7725    1.1262    3.6433    0.2514  7.3967E-01    -21.9511  1.3377E+00
12275.4307    3.0000    0.9995    0.9910    1.7777    1.1294    3.6430    0.2519  7.3907E-01    -21.9511  1.3195E+00
12275.9609    3.0000    0.9995    0.9909    1.7829    1.1327    3.6427    0.2524  7.3848E-01    -21.9511  1.3015E+00
12276.4863    3.0000    0.9995    0.9908    1.7882    1.1360    3.6423    0.2529  7.3789E-01    -21.9511  1.2838E+00
12277.0059    3.0000    0.9995    0.9907    1.7934    1.1392    3.6420    0.2535  7.3729E-01    -21.9511  1.2663E+00
12277.5205    3.0000    0.9995    0.9907    1.7987    1.1425    3.6417    0.2540  7.3669E-01    -21.9511  1.2490E+00
12278.0303    3.0000    0.9995    0.9906    1.8039    1.1458    3.6414    0.2545  7.3609E-01    -21.9511  1.2320E+00
12278.5342    3.0000    0.9995    0.9905    1.8091    1.1490    3.6410    0.2550  7.3549E-01    -21.9511  1.2151E+00
12279.0342    3.0000    0.9995    0.9904    1.8144    1.1523    3.6407    0.2555  7.3488E-01    -21.9511  1.1985E+00
12279.5283    3.0000    0.9995    0.9903    1.8196    1.1556    3.6404    0.2560  7.3427E-01    -21.9511  1.1821E+00
12280.0176    3.0000    0.9995    0.9902    1.8248    1.1589    3.6401    0.2565  7.3367E-01    -21.9511  1.1660E+00
12280.5020    3.0000    0.9995    0.9901    1.8301    1.1621    3.6397    0.2570  7.3306E-01    -21.9511  1.1500E+00
12280.9814    3.0000    0.9995    0.9900    1.8353    1.1654    3.6394    0.2576  7.3244E-01    -21.9511  1.1342E+00
12281.4570    3.0000    0.9995    0.9899    1.8406    1.1687    3.6391    0.2581  7.3183E-01    -21.9511  1.1187E+00
12281.9268    3.0000    0.9995    0.9898    1.8458    1.1720    3.6387    0.2586  7.3121E-01    -21.9511  1.1033E+00
12282.3926    3.0000    0.9995    0.9897    1.8510    1.1753    3.6384    0.2591  7.3059E-01    -21.9511  1.0882E+00
12282.8535    3.0000    0.9995    0.9896    1.8563    1.1785    3.6381    0.2596  7.2997E-01    -21.9511  1.0732E+00
12283.3096    3.0000    0.9995    0.9895    1.8615    1.1818    3.6377    0.2602  7.2935E-01    -21.9511  1.0585E+00
12283.7607    3.0000    0.9995    0.9894    1.8667    1.1851    3.6374    0.2607  7.2873E-01    -21.9511  1.0439E+00
12284.2080    3.0000    0.9995    0.9893    1.8720    1.1884    3.6371    0.2612  7.2810E-01    -21.9511  1.0296E+00
12284.6504    3.0000    0.9995    0.9892    1.8772    1.1917    3.6367    0.2617  7.2747E-01    -21.9511  1.0154E+00
12285.0889    3.0000    0.9995    0.9891    1.8825    1.1950    3.6364    0.2623  7.2684E-01    -21.9511  1.0014E+00
12285.5225    3.0000    0.9995    0.9890    1.8877    1.1983    3.6360    0.2628  7.2621E-01    -21.9511  9.8756E-01
12285.9521    3.0000    0.9995    0.9889    1.8929    1.2016    3.6357    0.2633  7.2558E-01    -21.9511  9.7392E-01
12286.3770    3.0000    0.9995    0.9888    1.8982    1.2049    3.6354    0.2639  7.2494E-01    -21.9511  9.6047E-01
12286.7979    3.0000    0.9995    0.9887    1.9034    1.2082    3.6350    0.2644  7.2430E-01    -21.9511  9.4719E-01
12287.2148    3.0000    0.9995    0.9886    1.9086    1.2115    3.6347    0.2649  7.2366E-01    -21.9511  9.3408E-01
12287.6279    3.0000    0.9995    0.9885    1.9139    1.2148    3.6343    0.2654  7.2302E-01    -21.9511  9.2115E-01
12288.0361    3.0000    0.9995    0.9884    1.9191    1.2182    3.6340    0.2660  7.2237E-01    -21.9511  9.0839E-01
12288.4404    3.0000    0.9995    0.9882    1.9244    1.2215    3.6336    0.2665  7.2172E-01    -21.9511  8.9579E-01
12288.8408    3.0000    0.9995    0.9881    1.9296    1.2248    3.6333    0.2671  7.2107E-01    -21.9511  8.8336E-01
12289.2373    3.0000    0.9995    0.9880    1.9348    1.2281    3.6329    0.2676  7.2042E-01    -21.9511  8.7109E-01
12289.6289    3.0000    0.9995    0.9879    1.9401    1.2314    3.6326    0.2681  7.1977E-01    -21.9511  8.5899E-01
12290.0176    3.0000    0.9995    0.9878    1.9453    1.2347    3.6322    0.2687  7.1911E-01    -21.9511  8.4704E-01
12290.4023    3.0000    0.9995    0.9877    1.9506    1.2381    3.6319    0.2692  7.1845E-01    -21.9511  8.3525E-01
12290.7832    3.0000    0.9995    0.9875    1.9558    1.2414    3.6315    0.2698  7.1779E-01    -21.9511  8.2361E-01
12291.1602    3.0000    0.9995    0.9874    1.9610    1.2447    3.6312    0.2703  7.1713E-01    -21.9511  8.1213E-01
12291.5332    3.0000    0.9995    0.9873    1.9663    1.2480    3.6308    0.2708  7.1646E-01    -21.9511  8.0080E-01
12291.9023    3.0000    0.9995    0.9872    1.9715    1.2514    3.6305    0.2714  7.1580E-01    -21.9511  7.8962E-01
12292.2676    3.0000    0.9995    0.9871    1.9767    1.2547    3.6301    0.2719  7.1513E-01    -21.9511  7.7859E-01
12292.6299    3.0000    0.9995    0.9869    1.9820    1.2580    3.6297    0.2725  7.1445E-01    -21.9511  7.6770E-01
12292.9883    3.0000    0.9995    0.9868    1.9872    1.2614    3.6294    0.2730  7.1378E-01    -21.9511  7.5695E-01
12293.3428    3.0000    0.9995    0.9867    1.9925    1.2647    3.6290    0.2736  7.1310E-01    -21.9511  7.4635E-01
12293.6943    3.0000    0.9995    0.9865    1.9977    1.2681    3.6287    0.2741  7.1242E-01    -21.9511  7.3588E-01
12294.0420    3.0000    0.9995    0.9864    2.0029    1.2714    3.6283    0.2747  7.1174E-01    -21.9511  7.2556E-01
12294.3867    3.0000    0.9995    0.9863    2.0082    1.2747    3.6279    0.2752  7.1106E-01    -21.9511  7.1537E-01
12294.7275    3.0000    0.9995    0.9862    2.0134    1.2781    3.6276    0.2758  7.1037E-01    -21.9511  7.0531E-01
12295.0645    3.0000    0.9995    0.9860    2.0186    1.2814    3.6272    0.2763  7.0968E-01    -21.9511  6.9539E-01
12295.3984    3.0000    0.9995    0.9859    2.0239    1.2848    3.6268    0.2769  7.0899E-01    -21.9511  6.8560E-01
12295.7295    3.0000    0.9995    0.9857    2.0291    1.2881    3.6265    0.2775  7.0830E-01    -21.9511  6.7594E-01
12296.0566    3.0000    0.9995    0.9856    2.0344    1.2915    3.6261    0.2780  7.0760E-01    -21.9511  6.6640E-01
12296.3809    3.0000    0.9995    0.9855    2.0396    1.2948    3.6257    0.2786  7.0690E-01    -21.9511  6.5699E-01
12296.7021    3.0000    0.9995    0.9853    2.0448    1.2982    3.6254    0.2791  7.0620E-01    -21.9511  6.4771E-01
12297.0195    3.0000    0.9995    0.9852    2.0501    1.3016    3.6250    0.2797  7.0550E-01    -21.9511  6.3855E-01
12297.3340    3.0000    0.9995    0.9850    2.0553    1.3049    3.6246    0.2803  7.0479E-01    -21.9511  6.2951E-01
12297.6455    3.0000    0.9995    0.9849    2.0605    1.3083    3.6243    0.2808  7.0408E-01    -21.9511  6.2059E-01
12297.9541    3.0000    0.9995    0.9848    2.0658    1.3117    3.6239    0.2814  7.0337E-01    -21.9511  6.1179E-01
12298.2588    3.0000    0.9995    0.9846    2.0710    1.3150    3.6235    0.2819  7.0266E-01    -21.9511  6.0311E-01
12298.5615    3.0000    0.9995    0.9845    2.0763    1.3184    3.6231    0.2825  7.0194E-01    -21.9511  5.9454E-01
12298.8604    3.0000    0.9995    0.9843    2.0815    1.3218    3.6228    0.2831  7.0122E-01    -21.9511  5.8608E-01
12299.1562    3.0000    0.9995    0.9842    2.0867    1.3251    3.6224    0.2837  7.0050E-01    -21.9511  5.7774E-01
12299.4492    3.0000    0.9995    0.9840    2.0920    1.3285    3.6220    0.2842  6.9978E-01    -21.9511  5.6951E-01
12299.7402    3.0000    0.9995    0.9838    2.0972    1.3319    3.6216    0.2848  6.9905E-01    -21.9511  5.6139E-01
12300.0273    3.0000    0.9995    0.9837    2.1024    1.3353    3.6212    0.2854  6.9832E-01    -21.9511  5.5337E-01
12300.3115    3.0000    0.9995    0.9835    2.1077    1.3386    3.6209    0.2859  6.9759E-01    -21.9511  5.4546E-01
12300.5928    3.0000    0.9995    0.9834    2.1129    1.3420    3.6205    0.2865  6.9685E-01    -21.9511  5.3766E-01
12300.8721    3.0000    0.9995    0.9832    2.1182    1.3454    3.6201    0.2871  6.9611E-01    -21.9511  5.2996E-01
12301.1475    3.0000    0.9995    0.9830    2.1234    1.3488    3.6197    0.2877  6.9537E-01    -21.9511  5.2237E-01
12301.4209    3.0000    0.9995    0.9829    2.1286    1.3522    3.6193    0.2883  6.9463E-01    -21.9511  5.1487E-01
12301.6914    3.0000    0.9995    0.9827    2.1339    1.3556    3.6189    0.2888  6.9388E-01    -21.9511  5.0748E-01
12301.9590    3.0000    0.9995    0.9825    2.1391    1.3590    3.6186    0.2894  6.9313E-01    -21.9511  5.0018E-01
12302.2246    3.0000    0.9995    0.9824    2.1443    1.3624    3.6182    0.2900  6.9238E-01    -21.9511  4.9298E-01
12302.4873    3.0000    0.9995    0.9822    2.1496    1.3658    3.6178    0.2906  6.9163E-01    -21.9511  4.8588E-01
12302.7471    3.0000    0.9995    0.9820    2.1548    1.3692    3.6174    0.2912  6.9087E-01    -21.9511  4.7887E-01
12303.0039    3.0000    0.9995    0.9819    2.1601    1.3726    3.6170    0.2917  6.9011E-01    -21.9511  4.7195E-01
12303.2588    3.0000    0.9995    0.9817    2.1653    1.3760    3.6166    0.2923  6.8934E-01    -21.9511  4.6513E-01
12303.5107    3.0000    0.9995    0.9815    2.1705    1.3794    3.6162    0.2929  6.8858E-01    -21.9511  4.5840E-01
12303.7607    3.0000    0.9995    0.9813    2.1758    1.3828    3.6158    0.2935  6.8781E-01    -21.9511  4.5176E-01
12304.0078    3.0000    0.9995    0.9811    2.1810    1.3862    3.6154    0.2941  6.8703E-01    -21.9511  4.4521E-01
12304.2520    3.0000    0.9995    0.9810    2.1863    1.3896    3.6150    0.2947  6.8626E-01    -21.9511  4.3874E-01
12304.4941    3.0000    0.9995    0.9808    2.1915    1.3930    3.6146    0.2953  6.8548E-01    -21.9511  4.3237E-01
12304.7344    3.0000    0.9995    0.9806    2.1967    1.3964    3.6142    0.2959  6.8470E-01    -21.9511  4.2607E-01
12304.9717    3.0000    0.9995    0.9804    2.2020    1.3998    3.6138    0.2965  6.8391E-01    -21.9511  4.1987E-01
12305.2070    3.0000    0.9995    0.9802    2.2072    1.4033    3.6134    0.2971  6.8312E-01    -21.9511  4.1374E-01
12305.4395    3.0000    0.9995    0.9800    2.2124    1.4067    3.6130    0.2977  6.8233E-01    -21.9511  4.0770E-01
12305.6699    3.0000    0.9995    0.9798    2.2177    1.4101    3.6126    0.2983  6.8154E-01    -21.9511  4.0174E-01
12305.8975    3.0000    0.9995    0.9796    2.2229    1.4135    3.6122    0.2989  6.8074E-01    -21.9511  3.9586E-01
12306.1230    3.0000    0.9995    0.9794    2.2282    1.4169    3.6118    0.2995  6.7994E-01    -21.9511  3.9005E-01
12306.3467    3.0000    0.9995    0.9792    2.2334    1.4204    3.6114    0.3001  6.7913E-01    -21.9511  3.8433E-01
12306.5684    3.0000    0.9995    0.9790    2.2386    1.4238    3.6110    0.3007  6.7833E-01    -21.9511  3.7868E-01
12306.7871    3.0000    0.9995    0.9788    2.2439    1.4272    3.6106    0.3013  6.7752E-01    -21.9511  3.7311E-01
12307.0039    3.0000    0.9995    0.9786    2.2491    1.4307    3.6102    0.3019  6.7670E-01    -21.9511  3.6762E-01
12307.2188    3.0000    0.9995    0.9784    2.2543    1.4341    3.6098    0.3025  6.7588E-01    -21.9511  3.6219E-01
12307.4307    3.0000    0.9995    0.9782    2.2596    1.4375    3.6094    0.3031  6.7506E-01    -21.9511  3.5684E-01
12307.6416    3.0000    0.9995    0.9780    2.2648    1.4410    3.6090    0.3037  6.7424E-01    -21.9511  3.5157E-01
12307.8496    3.0000    0.9995    0.9777    2.2701    1.4444    3.6086    0.3043  6.7341E-01    -21.9511  3.4636E-01
12308.0557    3.0000    0.9995    0.9775    2.2753    1.4479    3.6082    0.3049  6.7258E-01    -21.9511  3.4122E-01
12308.2598    3.0000    0.9995    0.9773    2.2805    1.4513    3.6077    0.3056  6.7175E-01    -21.9511  3.3616E-01
12308.4619    3.0000    0.9995    0.9771    2.2858    1.4548    3.6073    0.3062  6.7091E-01    -21.9511  3.3116E-01
12308.6621    3.0000    0.9995    0.9769    2.2910    1.4582    3.6069    0.3068  6.7007E-01    -21.9511  3.2623E-01
12308.8604    3.0000    0.9995    0.9766    2.2962    1.4617    3.6065    0.3074  6.6922E-01    -21.9511  3.2137E-01
12309.0566    3.0000    0.9995    0.9764    2.3015    1.4651    3.6061    0.3080  6.6837E-01    -21.9511  3.1657E-01
12309.2510    3.0000    0.9995    0.9762    2.3067    1.4686    3.6057    0.3086  6.6752E-01    -21.9511  3.1183E-01
12309.4434    3.0000    0.9995    0.9759    2.3120    1.4720    3.6053    0.3093  6.6667E-01    -21.9511  3.0717E-01
12309.6328    3.0000    0.9995    0.9757    2.3172    1.4755    3.6048    0.3099  6.6581E-01    -21.9511  3.0256E-01
12309.8213    3.0000    0.9995    0.9755    2.3224    1.4789    3.6044    0.3105  6.6494E-01    -21.9511  2.9802E-01
12310.0078    3.0000    0.9995    0.9752    2.3277    1.4824    3.6040    0.3111  6.6408E-01    -21.9511  2.9353E-01
12310.1924    3.0000    0.9995    0.9750    2.3329    1.4859    3.6036    0.3118  6.6321E-01    -21.9511  2.8911E-01
12310.3750    3.0000    0.9995    0.9747    2.3381    1.4893    3.6031    0.3124  6.6233E-01    -21.9511  2.8475E-01
12310.5566    3.0000    0.9995    0.9745    2.3434    1.4928    3.6027    0.3130  6.6145E-01    -21.9511  2.8045E-01
12310.7354    3.0000    0.9995    0.9742    2.3486    1.4963    3.6023    0.3136  6.6057E-01    -21.9511  2.7621E-01
12310.9131    3.0000    0.9995    0.9740    2.3539    1.4997    3.6019    0.3143  6.5969E-01    -21.9511  2.7202E-01
12311.0889    3.0000    0.9995    0.9737    2.3591    1.5032    3.6014    0.3149  6.5880E-01    -21.9511  2.6789E-01
12311.2627    3.0000    0.9995    0.9734    2.3643    1.5067    3.6010    0.3155  6.5790E-01    -21.9511  2.6382E-01
12311.4346    3.0000    0.9995    0.9732    2.3696    1.5102    3.6006    0.3162  6.5701E-01    -21.9511  2.5980E-01
12311.6045    3.0000    0.9995    0.9729    2.3748    1.5136    3.6002    0.3168  6.5610E-01    -21.9511  2.5584E-01
12311.7734    3.0000    0.9995    0.9726    2.3800    1.5171    3.5997    0.3174  6.5520E-01    -21.9511  2.5193E-01
12311.9404    3.0000    0.9995    0.9724    2.3853    1.5206    3.5993    0.3181  6.5429E-01    -21.9511  2.4807E-01
12312.1055    3.0000    0.9995    0.9721    2.3905    1.5241    3.5989    0.3187  6.5338E-01    -21.9511  2.4427E-01
12312.2695    3.0000    0.9995    0.9718    2.3958    1.5276    3.5984    0.3194  6.5246E-01    -21.9511  2.4052E-01
12312.4316    3.0000    0.9995    0.9715    2.4010    1.5311    3.5980    0.3200  6.5154E-01    -21.9511  2.3682E-01
12312.5918    3.0000    0.9995    0.9713    2.4062    1.5345    3.5976    0.3207  6.5061E-01    -21.9511  2.3317E-01
12312.7510    3.0000    0.9995    0.9710    2.4115    1.5380    3.5971    0.3213  6.4968E-01    -21.9511  2.2957E-01
12312.9082    3.0000    0.9995    0.9707    2.4167    1.5415    3.5967    0.3219  6.4874E-01    -21.9511  2.2602E-01
12313.0635    3.0000    0.9995    0.9704    2.4219    1.5450    3.5962    0.3226  6.4780E-01    -21.9511  2.2252E-01
12313.2178    3.0000    0.9995    0.9701    2.4272    1.5485    3.5958    0.3232  6.4686E-01    -21.9511  2.1906E-01
12313.3701    3.0000    0.9995    0.9698    2.4324    1.5520    3.5954    0.3239  6.4591E-01    -21.9511  2.1566E-01
12313.5215    3.0000    0.9995    0.9695    2.4377    1.5555    3.5949    0.3245  6.4496E-01    -21.9511  2.1230E-01
12313.6709    3.0000    0.9995    0.9692    2.4429    1.5590    3.5945    0.3252  6.4400E-01    -21.9511  2.0898E-01
12313.8184    3.0000    0.9995    0.9689    2.4481    1.5625    3.5940    0.3259  6.4304E-01    -21.9511  2.0571E-01
12313.9648    3.0000    0.9995    0.9686    2.4534    1.5660    3.5936    0.3265  6.4208E-01    -21.9511  2.0249E-01
12314.1104    3.0000    0.9995    0.9683    2.4586    1.5696    3.5931    0.3272  6.4111E-01    -21.9511  1.9931E-01
12314.2539    3.0000    0.9995    0.9680    2.4639    1.5731    3.5927    0.3278  6.4013E-01    -21.9511  1.9617E-01
12314.3955    3.0000    0.9995    0.9676    2.4691    1.5766    3.5923    0.3285  6.3915E-01    -21.9511  1.9308E-01
12314.5371    3.0000    0.9995    0.9673    2.4743    1.5801    3.5918    0.3291  6.3817E-01    -21.9511  1.9003E-01
12314.6758    3.0000    0.9995    0.9670    2.4796    1.5836    3.5914    0.3298  6.3718E-01    -21.9511  1.8702E-01
